Country,Code,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Namibia,NAM,,,,,,,,--,--,--,--,--,--,--,--,--,--,15.2,6.90516,7,8.6,8.4,8.4,8.9,9.4,10.1,14.8,13.32461748633879,16.300438356164385,14.332328767123283,15.118821917808221,15.493333333333332,16.660164383561636,16.280684931506848,16.928301369863014,18.65333333333331,19.712136986301328,20.96643835616434,21.495041095890407,21.784808743169414,23.343808219178072,24.620082191780856,26.720383,26.718413,26.667260274055,26.908800486986,26.2335052,24.41729074,24.74644817,22.72389041,23.77723287,24.41271817
New Caledonia,NCL,,,,,,,,9.999999999,9.999999999,7,6.000000001,7,6.299999999,6.8043,7.30516,6.70515,7.30516,7.71189,8.16614,8.59505,8.5953,8.2953,8.2953,8.69505,8.6953,8.6953,8.695315068493152,10.637663934426232,10.270427397260281,11.45842465753425,12.614712328767123,12.156726775956292,13.89625753424658,13.547460273972607,14.859093150684927,14.732030054644806,14.927761643835627,15.29800821917808,14.549288767123285,15.83722060273224,17.53934810958905,20.48523647123288,18.979059,19.190618,17.92405205479452,19.01651514,17.69528835,15.8268488,14.73051607,15.72111498,16.46372415,16.920320672
Niger,NER,,,,,,,,4,4,4,3,3,3,2.5,2.4,4.23311,4.23347,4.38471,4.46127,4.44863,4.64876,4.74876,4.74876,4.84863,4.84876,4.84876,4.848767123287671,3.7954644808743176,3.6427945205479424,3.8171232876712273,4.285616438356172,4.5690163934426185,4.263671232876712,4.352301369863012,4.920465753424656,5.44647540983607,6.64438356164383,8.396082191780819,8.079852054794515,11.98668630062105,13.999496580821523,12.642210794520617,13.803710657534,12.833668479452,12.077424657534932,9.594104049041096,15.8283827,15.84981051,14.22768396,17.16631744,19.611135,20.172830682
Nigeria,NGA,,,,,,,,170,200.000000001,215,202,210,222.000000002,208.1,217.8,233.9,244.2,250.6,257.8,265,271.7,253,282.3,285.2,276.7,259.6,252,227.3540688524587,286.82189150684906,292.19626958904104,280.22463890410955,280.1879781420762,309.57034630137,249.888259726027,217.45147616438322,276.6791387978141,237.17178301369884,292.277931660274,279.6620538630137,277.6311236721311,429.2737514958904,454,410,424.894508,425.8452328767124,453.7071478391781,488.99695197,432.61440999,489.82241055,515.78544922,485.95632592,492.939054609
Nicaragua,NIC,,,,,,,,13,13,13,13,11.999999999,14,13.8,13.9,14.2,13.9,13.3,12.7,15.1,15.1,16,17.4,18.5,19.5,22.4,23.8,24.17490163934426,25.63999013698629,25.490467945205463,26.905920000000005,28.04474644808744,27.656869041095884,28.27936986301367,29.775775342465753,28.26403825136612,28.97368876712331,28.96257753424654,31.051009315068534,29.64997595628415,30.191132054794522,31.716337534246563,36.148246,36.130356,35.3213698630137,32.71832876,33.82394521,30.36139725,33.48230137,34.45117808,35.62528767,35.626247611
Niue,NIU,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02044,0.02043,0.02043,0.02038,0.02043,0.02043,0.02043,0.02038,0.02043,0.02043,0.02043,0.02038,0.02043,0.02043,0.0204383561643836,0.04679125683060113,0.04814643353424658,0.0464020547945205,0.04338810958904106,0.04339877049180329,0.04494538369863019,0.04465152041095895,0.041302753205479485,0.06607111303278686,0.04306010482794536,0.0401045050785749,0.04483699559845832,0.04410332769422814,0.04755010882829073,0.04920944271041742,0.053803,0.052151,0.0499706849,0.05162598,0.05522664,0.05501732,0.05609677,0.05749802,0.05633036,0.057751643
Netherlands,NLD,,,,,,,,792.1,731,642,613,590.027323,609.531508,675.369863,690.60822,722.546448,715.378082,788.652055,787.257533,799.800547,802.035618,825.484932,834.265753,850.330603,881.983562,888.20274,903.81096,918.838798,950.210959,978.745206,1001.375342,1025.729508,1053.150685,1079.249316,1086.246575,1039.172131,985.88767,991.342467,996.980822,968.289616,939.819178,930.613699,916.268493,931.879781,940.594521,924.50137,898.679451,857.30328,851.819178,841.345205,849.216438,816.226777
Netherlands Antilles,NLDA,,,,,,,,109.000000001,99.999999999,95,88.999999999,85,71,69.4,69,65,68.5,67,63.8,62.9,62.9,65.3,69.5,68.5,73,73.9,72.3,85.00318907103824,87.5743736986302,84.84916164383569,84.22556493150687,87.32260327868848,90.81081315068498,91.56963068493151,96.92493260273974,96.44121420765023,92.6176789041096,79.47327342465759,89.87162630136979,83.3509539726028,83.68338191780828,84.519178630137,86.70864986301376,87.3,88.154935,49.16169864,45.9880822,36.67764383,38.54586302,41.69200001,44.29282192,44.313570126
North America,NOAM,19036.679,18431.71,18100.959,19279.066,20281.419,20748.622,20483.54,20206.85519125683,19231.931506848316,18356.97808219178,18035.64520548045,18632.517483464482,18723.7095899726,19327.764701232878,19840.85527660274,20557.119463601543,20789.327902630135,20245.030459958904,20038.288401849317,20403.04168559563,20728.12070820548,21397.9030019726,21292.54409682192,21929.63036297268,22361.297361945206,22772.76179419178,23449.296056657535,23698.453121431696,23637.629705835618,23762.305378643836,24148.678267287672,24990.147905256832,25211.34763991233,25104.417400865754,25248.970245917808,23979.44655129235,23134.80636471781,23702.009013947398,23470.004281055342,23069.67280301093,23520.590487169862,23568.181079127673,24015.040260092603,24258.968294284154,24487.20331751777,25011.690822204848,25066.27735324307,22123.1041057045,23890.81189382121,24285.080884424435,24574.582042423288,24762.20830194564
Non-OECD,NOEC,,,,,,,,21112.95882677963,21195.488308763015,21546.82330602611,21621.816877521782,21907.96660240408,22371.311101830823,22889.485674931508,23359.56677178082,23867.060240136987,24276.093268356166,24781.247549178082,24660.884616575342,23736.180312876713,23050.693899041096,23125.012226164385,24105.50259893315,25029.920068796164,25506.857101879454,26157.566818843836,26864.821542110727,28229.252731659893,28910.325318556777,29731.030391524953,30661.009582315495,32964.088091690384,33825.8160098715,35117.96709748315,36968.535197632285,38174.68316331992,39363.088828219246,41454.791473685334,42578.228968042175,44308.16278039809,45766.35744228071,47609.86218990392,48662.145092394014,49726.906890672,51495.35850124637,51717.46737614246,52482.50927319918,48808.038679079975,52000.26059957735,53452.94243283563,55072.43832960066,56266.1490541141
Norway,NOR,,,,,,,,200.3,185,167,165,188.273224,196.934247,201.243835,204.032876,196.092895,189.734248,199.375342,189.479452,188.502732,194.835617,200.117809,208.158905,219.008197,220.276712,221.397261,221.621916,209.172131,222.219178,220.090412,230.079452,217.502732,221.701369,227.2,238.361644,223.352459,222.887672,233.323289,227.545204,226.874317,230.70137,226.895891,232.39452,229.647542,236.890411,242.49863,235.027396,217.693988,222.268493,224.260274,233.783561,234.357922
Nepal,NPL,,,,,,,,2,2,3.000000002,3.000000002,3.000000002,2.499999999,3.80957,4.20941,4.06338,4.0979,4.00898,5.07866,5.8613,5.9,7,7.2,9.1,11.1,14.3,15.3,14.908715846994546,15.257863013698632,15.138520547945193,15.672410958904123,15.137513661202187,15.798000000000002,14.409863013698613,13.67216438356164,16.729125683060115,19.927013698630105,21.937534246575304,22.8494520547945,24.856338797814203,27.07830136986302,30.021726027397268,25.398985,43.482376,49.404547945179,56.11584052,45.00339214,57.40368458,61.70965291,64.14170214,59.24033848,60.691424394
Nauru,NRU,,,,,,,,0.900000001,0.900000001,0.900000001,0.900000001,0.900000001,0.900000001,0.86131,0.86131,0.86114,0.86131,0.86131,0.86131,0.86114,0.86131,0.86131,0.96131,0.96114,0.96131,0.96131,0.9613150684931507,0.720459016393443,0.6507671232876715,0.6107945205479453,0.5465863013698635,0.5109098360655736,0.5007890410958906,0.3613824657534242,0.3534819178082193,0.3591699453551916,0.3513342465753422,0.3709860273972609,0.36625369863,0.3894959203542514,0.4572575342460281,0.4947671232880141,0.528470712328,0.580531493151,0.45238630138999997,0.51266383,0.50464602,0.49197288,0.50912712,0.51668219,0.53712055,0.602309785
New Zealand,NZL,,,,,,,,91.37,85,82,82,84.642077,81.895891,83.380822,90.183562,94.43989,99.098631,106.69863,104.047271,109.448089,109.904109,120.131507,125.358904,125.087432,128.575342,129.372069,131.046575,133.822405,134.882191,140.384093,145.74173,150.273224,152.761645,154.342466,155.739726,157.587432,151.013699,152.29863,152.704108,151.767759,154.512328,156.213699,160.758905,168.368853,176.641095,178.953426,180.726029,150.448088,146.756621,150.731506,159.304109,159.237704
OECD - Asia And Oceania,OEAO,4949,4864,4621,4837,4880,4945,5050,6211.370000002,6091.3,5845.600000001,5660.9,5952.267212,5715.313699002,5833.135608,5954.086914,6392.399801,6749.001914,7168.803281,7411.716306,7774.08633,7881.167651,8344.355335,8577.12657,8724.76828,8860.245967,8333.565761,8667.014247068493,8587.769498983607,8498.715035667567,8441.200875068493,8615.221543839352,8506.588954360655,8627.508186164383,8496.19870634574,8401.295174137416,8052.912797704918,7696.895699244594,7886.82479441,7937.25641263,8286.556247373685,8155.858760032944,7921.7869576,7917.1198346,7919.2699316317,7909.03383938,7775.86066258,7700.76955965,6961.97368562,7139.14568968,7095.352891220614,7009.65578041,6985.374140035
OECD,OECD,41913.452,40472.964,39232.381,41803.284,42867.653,44074.658,44491,42024.030191260834,39742.43150685031,38106.77808219278,37265.44520548045,37984.32905646648,37793.292321975605,38939.2284510411,39705.78042641096,41081.92592743716,41770.710434547946,41853.93615582192,42236.87524076712,43417.49257259563,43907.77321820548,45224.614464972605,45657.99953682192,46805.21819597268,47540.816777945205,47708.25659819178,48620.18623932462,48780.08535723497,48814.34573740729,48881.470130041096,49591.55112741469,50451.48785727869,50853.47302426259,50677.53664536217,50504.26688643879,48718.72749918579,46709.36995498432,47416.758627450574,46885.337816875865,46420.12297267803,46458.896089964124,46158.78646673646,46894.013042134175,47347.108144956495,47936.28561553217,48236.4292095381,48188.82921952241,42466.79615205042,45233.919942543915,46106.4553477533,46176.57565567029,46364.25027143564
OECD - Europe,OEEU,15878.6,14985.2,14314,15297.5,15159.9,15611,16048,14998.905,13802,13291,12970,12813.299553,12768.360815,13197.179145,13326.048308,13513.181864,13582.022219,13784.276711,14112.260304,14521.554,14533.658991,14682.126254,14947.870226,15271.121502,15408.203686,15676.70465,15572.696647667088,15423.458954,15601.640518,15582.812382,15699.013831,15795.534332,15877.184073385877,15932.858303619169,15652.850306,15528.102461,14786.307848,14770.153958,14370.809393,13907.240788,13721.530788,13614.56599,13906.556172,14085.214549,14444.974539,14338.846831,14329.82506882,12433.246742697398,13116.452846217397,13576.43425634,13419.819846,13473.922294
OECD - North America,OENA,19036.679,18431.71,18100.959,19279.066,20281.419,20748.622,20483.54,20198.35519125683,19224.131506849317,18349.178082191782,18028.54520547945,18624.11748346448,18715.9095899726,19321.101369041095,19833.15616441096,20546.923497437157,20778.150684547945,20235.306849821918,20029.158903767122,20395.28688559563,20720.42739820548,21390.2739719726,21285.13424682192,21921.920762972677,22353.704111945204,22765.068494191783,23441.602741589042,23690.133878480876,23629.509588246576,23754.172603520547,24140.07945161644,24981.67759581967,25201.722768287673,25094.617557164383,25237.769839534245,23969.18265277049,23125.424208424658,23690.539847849315,23460.614883150683,23061.082469748635,23512.180692452053,23559.087827589043,24006.47813390411,24249.308294284154,24477.56231490411,25002.72377750685,25057.77682631507,22116.05126898907,23883.340158931507,24277.366238520546,24566.859942123287,24754.41423590164
Oman,OMN,,,,,,,,17,17,20,21,25.000000001,30,29.6,26.7,26.2,31.3,38.5,38.5,39,38.9,39.79315,41.9,46.28797,48.28054,49.76353,53.76353424657534,63.63484900546455,71.66070698082189,81.21777810410953,77.72368398904109,72.29761691803266,80.32555129863015,89.65440696986312,101.57954476712334,131.5993953661202,109.40274235616448,123.65848223561649,134.7570808109589,151.53476655737703,148.08471232876713,165.08471232876713,188,179,205.565698630137,228.34534693,203.21479644,174.87606536,183.84964788,216.17911435,228.44619178,230.821227265
OPEC - Africa,OPAF,,,,,,,,427.400000004,480.4,519.500000004,503.500000003,515.499999998,557.300000002,539.20342,561.86285,590.82192,621.76285,646.24185,679.64288,672.81912,684.01917,668.31917,712.31912,716.11912,726.71917,700.81917,682.0191780821917,768.1026892731492,836.9916635616433,897.7855791780819,910.46194630137,886.7300972078747,930.1518728767134,888.1987747945188,865.8844361643835,987.8543470169922,1045.883196164384,1010.2962447123282,885.5846395178075,970.8194031894297,1160.0535807232877,1209.6000001863013,1128.9524980164385,1116.006344684932,1110.2545753424656,1115.455656640411,1168.34239248,1050.64901193,1128.04708302,1181.95324371,1179.24968484,1202.695246059
OPEC,OPEC,,,,,,,,2425.400000004,2630.400000001,2797.500000005,3000.500000002,3022.500000003,3233.300000001,3349.50342,3414.16285,3523.52192,3641.86285,3879.34185,3977.84288,4165.71912,4328.31917,4454.61917,4518.11912,4574.01912,4758.21917,4822.71917,4797.5191780821915,5198.674006213039,5551.046559452055,5690.854807123287,5688.152024109587,6060.742608082193,6412.581086027398,6592.204597260272,6999.669615757533,7469.143324086444,8068.83620559178,8203.460049723288,8198.882264798054,8950.332645427785,9228.072887508986,9558.45664950215,9482.14583001858,9310.903636127288,9660.774940052466,9424.57248253411,9343.762538544657,8316.71741282,8799.84786991,9225.32264972,9308.67076245,9396.123285644
Non-OPEC,OPNO,34320.049,32986.32,31697.019,33604.966,34469.549,35281.922,35379.22,60731.58901803846,58327.51981561433,56877.10138821489,55908.762083000234,56888.795658867566,56956.30342380642,58503.0107059726,59675.084348191784,61449.46424757414,62429.24085290411,62780.141855,62945.416977342466,63013.45376547234,62654.947947246575,63919.507521136984,65271.78301575507,67285.91914476884,68319.25470982466,69068.50424703561,70718.78860335315,71849.36547503155,72217.20925486818,72966.99929471673,74615.09618260691,77409.03479553168,78308.83859249025,79260.08595325628,80540.59586009437,79507.02395809139,78102.29198583096,80668.09005141263,81264.68452011998,81777.95310764834,82997.18064473584,84210.19200713823,86074.01230450961,87763.1113995012,89770.86917672608,90529.32410314646,91327.57595417694,82958.11741831039,88434.33267221125,90334.07513086892,91940.34322282096,93234.27603990574
OPEC - South America,OPSA,,,,,,,,399.999999999,433.000000001,427,399.999999999,379.000000002,383.000000001,401.2,403.4,395.4,387.1,394.9,405.1,413.8,428,438.8,448.8,442.3,455.1,456.8,460.6,482.648715846995,529.6188767123288,536.294931506849,504.4244657534239,568.8164207650274,641.6924383561646,643.0354794520545,656.5794971452052,727.0666939890713,746.1849863013692,774.710904109589,725.8372183671232,840.5785134098361,761.5573215123288,779.6491484821918,682.0238832986302,709,644,595.03471233,415.3546301,198.30556164,199.31652055,229.7379178,223.93641097,234.477646393
Pakistan,PAK,,,,,,,,103.999999999,113,134,137,140,159.999999999,165.9,180.1,192.5,206.4,219.1,220.9,226.7,257.1,283.3,299.1,326.8,332.7,346.9,350.3,377.44994098360644,365.4617216438356,362.4653106849317,301.74325589041075,330.4530830601097,340.2751736986303,379.08873534246584,400.5388794520549,395.559449180328,398.33391728767106,411.2410743890415,413.31714836712314,420.30972767213115,461.65448752876733,497.81290915616404,526,597.0075663013698,594.0387698630134,493.58238243,463.78529757,491.6661515,556.01925593,473.75774908,467.772714391,479.217879943
Panama,PAN,,,,,,,,77.999999999,77,73.999999999,76,75.000000001,65,66.5,69.8,67.7,66,70.3,70,72.2,70.9,80.9,85.2,72.7,76.5,85.1,52.7,87.78633224043718,94.18971068493151,89.44552438356166,93.41197260273972,90.79745901639336,91.40865753424656,101.45534246575343,95.27082191780828,111.32836065573775,108.75583561643832,125.32671232876719,124.86471232876721,135.56978142076505,135.00353424657524,139.40643835616433,147.021178,155.043452,166.5869589041096,152.04402739,169.27312328,105.24035616,117.24323288,133.06465753,135.07649315,135.002353818
Peru,PER,,,,,,,,133,137.000000001,136,124,127,125.000000001,135.8,138.3,141,121.3,121.8,113.2,119.3,125.6,131.5,142.1,154.4,157,158.7,167.3,166.0486928961749,155.02250739726014,154.5791594520549,152.63692273972583,169.92124918032783,167.75477260273962,167.42280657534243,161.18698849315072,190.1030502732241,197.1076021917808,203.9314038356164,215.75992657534252,226.05754754098362,228.57017095890416,223.98344438356168,234,246,247.07863013698628,242.9890137,251.33808218,198.36424656,247.07238356,258.2819452,264.55841092,264.380449988
Persian Gulf,PERG,,,,,,,,1630.999999999,1751.000000001,1888,2134.000000001,2168.000000005,2333.999999999,2452.89277,2496.7,2583.15,2680.163,2886.27,2942.2,3130.4,3268.3,3400.6,3412.6,3475.4,3636.31824,3728.8,3738.6,4030.22331693989,4280.208429041097,4384.01433479452,4402.85067068493,4733.324199398909,4993.0170389041095,5244.236199452055,5676.7567534068485,5989.21360329896,6519.893193536985,6671.332786380823,6829.1833033514795,7424.902040303929,7589.91903947337,7884.670760762425,7999.936017481594,7814.4964916615345,8207.598769109733,8027.034943876959,8078.438445505658,7354.197750405,7775.743028035,8143.743443287,8248.424384603,8305.466531283
Philippines,PHL,,,,,,,,225,212,208.999999998,195.000000001,167,152,158.3,189.3,196.1,230.5,234.9,235,259.7,285,303,327,346,364.2,382,370,354.1244939890713,347.7792832876712,334.28033863013684,331.62084712328726,334.3432852459019,312.8729424657534,299.2173402739728,306.0741150684928,310.94069617486326,292.5521008219179,315.607515616438,300.55977863013675,313.08782950819705,326.64175561643805,348.27259726027387,378,407,443.4596438356164,443.92757809,446.12835367,369.89098356,408.6372083,431.84402737,461.81306854,473.46382885
Papua New Guinea,PNG,,,,,,,,12,12,12,12,13.999999999,13.999999999,14.4,16.09534,14.99508,15.39534,15.59534,15.39534,15.29508,15.29534,14.99534,15.0968,15.09654,15.49686,14.89674,14.89674837260274,17.85923973961747,21.206277672054775,22.534522452054784,25.634915614630156,29.773717921967222,28.543923833972606,28.89176993369867,31.051825027945196,26.81519800189424,30.887859304109927,26.87220680547968,28.492693567123325,26.89287861251599,27.379790578767178,29.48248869150741,34.946047041752,38.157873740573,37.84527698630159,42.75210482,41.65918821,40.17789746,39.28347912,40.59936793,41.5480013,42.715778458
Poland,POL,,,,,,,,386.8,346,318,325,314.442623,316.898632,330.575342,340.109589,340.065573,340.339726,280.109589,271.430137,278.721312,293.361644,304.230137,317.635617,361.4153,391.252056,403.808219,420.208219,411.234973,404.68767,406.432876,430.613698,454.136613,471.014229,502.273973,523.723289,539.507103,543.698631,567.586301,558.583562,533.285793,504.964385,504.39726,540.668492,582.166667,657.758904,679.873973,697.723289,660.521993,697.611017,727.334482,716.739908,738.033667
Puerto Rico,PRI,,,,,,,,106.000000001,106.000000001,106.000000001,106.000000001,106.000000001,106.000000001,105.99999999999993,105.99999999999997,105.99999999999996,105.99999999999994,106,106.00000000000004,106.00000000000009,106.00000000000004,106.00000000000007,106.00000000000001,106.00000000000004,106.00000000000007,106.00000000000004,105.99999999999993,201.3548360655737,213.8641589041096,212.04521369863014,217.8092520547946,222.76292076502736,215.21369863013697,186.6635561643835,180.25419726027397,166.50096448087436,155.61562739726034,126.3239123291781,142.53403835601367,141.03289657312024,116.24924109535615,107.7150684925069,108.71506849265757,96.7569401772978,107.2750575354,100.3775232888,79.013698634,74.58902240544262,77.78576165262182,79.65342983748678,92.169889997,94.399999999
North Korea,PRK,,,,,,,,48,51,52,57,60.000000001,64,68.57788,69.77788,64.47,63.6686,72.98138,76.7,74.16706,71.66309,70.36209,62.95604,47.83099,40.23096,35.26132,77.56377072876712,20.36322404371585,22.51001534246575,22.573004931506894,21.986090958904068,22.10953551912572,18.61871123287671,14.249445479452058,17.037799452054795,17.41789180327869,17.0377304109589,16.95118465753424,17.393925479452054,16.693477595628423,18.103752328767122,17.245852054794526,19.529684,20.782171,18.936921150699998,18.6574439384,20.2881073484,19.53035613906146,16.017177859146784,16.677293300777905,18.40075658,18.921401912
Portugal,PRT,,,,,,,,154.3,140,184,185,190.715847,179.863014,196.139727,192.161643,203.934427,249.156164,251.139725,252.060274,278.887978,265.509589,270.912329,290.30411,280.571038,298.175342,325.978081,336.852055,332.704919,333.873972,343.161645,325.983562,327.959017,336.917808,302.736986,307.994521,292.579235,276.068494,273.663014,256.356165,230.251366,234.161643,233.463015,237.347946,237.139344,241.931507,231.536987,249.109589,202.912569,212.032836,233.169774,227.12576,218.515865
Paraguay,PRY,,,,,,,,9.900000001,9.100000001,8.999999998,9.5,10,11,10.9,13.7,12.9,16.7,16,14.7,16.7,17.7,20.3,22.5,19.27886,20.6,23.8,28.263534246575343,22.984409836065588,23.65662575342467,25.033501369862982,26.001570410958912,26.080742076502705,24.250271780821915,26.206958904109555,27.344356164383555,28.262923497267813,29.32978082191784,33.2579726027397,33.82789041095886,35.777923497267714,35.44024657534242,37.19726027397264,46,54,54.69410958904108,57.67008218,55.91424658,51.65230136,58.51616438,52.95950686,52.06416987,52.113068782
Palestinian Territories,PSE,,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3.1,5.2,5.7,7.062923497267765,10.264468493150687,8.981495890410947,9.750780821917813,15.948590163934426,20.015517808219172,16.882767123287618,17.600090410958902,15.379262295081967,15.823536986301367,15.523205479452058,17.131591780821925,16.685327868852458,18.578073972602745,20.377123287671207,22.718098630136993,24.001,24.235007,22.29073645,24.85192329,25.49483288,27.68264109,35.02943014,33.95127397,34.404856011
French Polynesia,PYF,,,,,,,,1.5,2.299999999,3,4.000000001,5.999999999,5.2,6.62153,6.6217,6.51546,6.56959,6.21366,6.21366,5.84224,5.84235,4.62117,4.82117,4.72112,4.82117,4.82117,4.821178082191781,5.246642667431694,5.856715749479444,6.1050037561643755,6.5443695068493195,6.38300288021858,6.6846093205479455,6.4923571424657585,6.854908216438355,7.010924808743169,6.991928767123292,6.995783068493153,6.725945205479454,6.531641693989065,6.6295343835616425,6.482710383561648,6.78457,6.671435,6.4977155069,6.05844875,6.10842726,5.70421525,6.13397925,8.24460749420937,8.53350547,8.874373377
Qatar,QAT,,,,,,,,16.999999998,18.000000001,20.999999999,22,24.000000002,25.000000001,27.67534,28.9,26.95,27.663,27.67,28,30,31.5,32.4,34.5,39.8,40.31824,41.5,59.2,50.63740983606562,63.412875616438356,92.07486027397259,88.19697643835612,81.5723715846995,96.01848328767127,121.89454136986303,138.92005726027392,172.4032601092895,184.8501293150684,196.60295397260285,185.73667726027392,228.0037595628415,222.4570542,257.4632599287671,264.7665687780822,267.17263221917807,241.42531853644522,250.9102954,252.47281644,225.42889468,237.31054252,262.22559875,273.44578082,276.280909983
Reunion,REU,,,,,,,,4.3,4.3,4.7,5.4,6,5.9,5.70603,6.40603,7.51459,8,8.54689,9.94877,10.4,13,13.5,13.3,13.3,13.3,17.1,17.1,14.894008196721304,14.889978082191783,15.284767123287665,15.526268493150686,17.20223497267759,16.39482465753424,15.280079452054792,14.540742465753423,16.255704918032784,16.95151506849315,18.587578082191772,18.042720547945205,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie
Romania,ROU,,,,,,,,374,345.000000001,340,320,307,320,321.7,339.8,329.8,345,382.7,277.5,249.8,248.1,220.6,244.1,256.4,270.1,249.5,209.8,212.48165792349727,233.59287650273225,226.28448109589053,219.6053621917808,224.02327978142074,224.55977095890412,217.62662794520548,222.8103495890411,215.73361530054643,192.88095452054804,191.74679999999992,185.07941150684925,189.62862295081968,183.83503452054796,184.60230027397262,190.10863,198.238986,209.92367123287673,207.78898630972603,222.21489174,213.90657281,222.08782666,217.7944634,229.84169114,222.62673992
Russia,RUS,,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,4424,3272,2660.9,2782.3,2695.5,2593.8,2463.1,2537.3,2564.043273814207,2601.4340009315074,2576.3257458520548,2589.5849902465743,2583.508376306011,2619.7437039452057,2726.822822093151,2710.9208268712337,2847.2172411038246,2749.206919528767,2965.641449117808,3130.776540734247,3179.368419977996,3345.934492367123,3607.432985013699,3659,3576.689,3442.307444930274,3458.732251338904,3714.08882586,3468.79469588,3644.1051052,3703.60584775,3697.2274403546667,3791.146355733353
Rwanda,RWA,,,,,,,,1.1,2.5,2.399999999,2.699999999,4.399999999,4.5,4.55473,4.49123,4.5,4.59123,4.9,5,5,4.6,4.7,4.8,4.8,4.8,4.8,4.8,4.190182818870861,4.184231957807901,4.275489949041353,4.16706990684919,4.15148779646648,4.1672502767122,4.208304263013574,4.248771391780502,4.343302244553921,4.500773150684622,5.000208219177704,5.507576438355823,6.075999550865229,6.442358904109299,6.56148904109681,7.014845684932,7.108368260274,7.153901917717,6.71760713,7.45497319,7.77825398,8.90934326,8.97781022,9.56309587,9.824469404
Saudi Arabia,SAU,,,,,,,,610.000000001,670,720,790.000000001,850.000000001,938.999999999,974,975,989.9,950.1,1108.1,1158.9,1228.9,1260,1278.1,1254.4,1332.7,1382.6,1438.5,1500.2,1568.9458797814204,1607.4497594520553,1657.0254032876708,1700.0134410958904,1852.032615792351,1936.5135999999998,2030.45368219178,2372.9716164205474,2518.278415298361,2750.352904065753,3007.9,3133.1,3356.9,3314.3,3537.3,3599.803642,3515.9,3667.6379725849315,3469.43747948,3473.67671737,3296.31106293,3394.12960801,3537.93541552,3587.00810955,3630.712459856
Former Serbia and Montenegro,SCG,,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,56.45,33.3,32.431,27.022,49.23,67.419,63.441,57.569,62.477019672131156,81.93628712328761,83.81768657534244,84.66936219178088,85.07920546448089,86.08700273972607,--,--,--,--,--,--,--,--,--,,,,--,--,--,,--,,
Sudan,SDN,,,,,,,,22,23,25,24,22,25,28,26.9,29.5,28.5,25.5,36.5,33.2,31.3,28.1,26.4,26.4,27.2,27.3,29.3,45.271531147540955,48.28820054794522,58.580882191780844,61.699157260273964,68.67999890710384,80.14584109589048,96.33501589041099,102.1185764383562,111.36663606557373,113.03221479452053,117.36312657534255,110.89561643835623,106.58947431693989,105.85617315068494,106.88835397260276,118.148246,139,137,142.05034273,144.15510082,115.02303836,117.12930411,130.08886033,90.59854826,86.18553885
Senegal,SEN,,,,,,,,17,17,17,15.999999998,20,19,19.5,19.2,16.3,16.9,17,15.7,19,19.6,23.4,25.3,25.3,23.5,25.2,27.8,31.59930273224041,34.58124493150686,33.67693698630134,33.328922739726075,35.62371038251369,36.99086246575338,36.22536767123288,38.18382465753427,39.293137704918024,36.38701369863016,37.9313928767123,39.74772931506853,38.527659016393486,39.7963068493151,43.35996821917808,47.9041,49,51.07443835616438,50.878277250273975,55.37329794,47.24863007,53.32891021,63.52575343,71.19726027,72.916910998
Singapore,SGP,,,,,,,,202,214,221.999999999,220,235,227,257.4,285,302.6,329.2,363.2,376.7,412.9,445.8,512,492,585.6,630.7,668.1,710,718.0273424808738,764.9039977863013,758.7692906958896,773.8260427397264,822.1597431693996,856.4292361643829,933.8215967123291,990.0163780821923,1008.4603421912565,1028.2778608219187,1171.4969976547948,1265.6729797260282,1251.9141857923494,1249.122302465754,1235.508750684931,1267,1352,1444.4927671232879,1447.17164495,1431.55216582,1341.72468218,1332.36675657,1334.4990751616056,1446.50393451,1482.170465383
Saint Helena,SHN,,,,,,,,0.021726027,0.02,0.02,0.02,0.02,0.02044,0.02043,0.04215,0.04204,0.04215,0.04215,0.02043,0.02038,0.02043,0.02043,0.02043,0.02038,0.02043,0.02043,0.0204383561643836,0.0851912568306011,0.0848676712328767,0.0885767123287671,0.0873194520547945,0.0565822404371584,0.0715457534246576,0.065498904109589,0.0828145205479452,0.0670950819672131,0.0631229041095891,0.071834794520548,0.069993698630137,0.0773155737704918,0.0743150684931507,0.0705482191780822,0.065116,0.06541,0.0694986301,0.08346707,0.09372241,0.07289057,0.06119427,0.07170424,0.07235835,0.07235835
